cidade,equipamento,existentes,emUsoSUS,emUso,existentesSUS
350820,Equipo Odontologico,3,2,3,2
350820,Eletrocardiografo,1,1,1,1
350820,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,1,2,1
350820,Forno de Bier,2,1,2,1
350830,Raio X Dentario,1,0,0,1
350830,Equipo Odontologico,2,2,2,2
350830,Desfibrilador,1,1,1,1
350830,Reanimador Pulmonar/AMBU,1,1,1,1
350830,Eletrocardiografo,1,1,1,1
350830,Forno de Bier,1,1,1,1
350840,Raio X ate 100 mA,1,1,1,1
350840,Raio X de 100 a 500 mA,2,1,2,1
350840,Raio X Dentario,6,4,6,4
350840,Ultrassom Convencional,2,2,2,2
350840,Usina de Oxigenio,2,2,2,2
350840,Equipo Odontologico,8,6,8,6
350840,Compressor Odontologico,4,2,4,2
350840,Fotopolimerizador,4,2,4,2
350840,Caneta de Alta Rotacao,7,2,6,2
350840,Caneta de Baixa Rotacao,4,2,4,2
350840,Amalgamador,2,1,2,1
350840,Berço Aquecido,7,3,3,7
350840,Desfibrilador,6,3,4,4
350840,Equipamento de Fototerapia,1,1,1,1
350840,Incubadora,1,1,1,1
350840,Monitor de ECG,5,5,5,5
350840,Monitor de Pressao Nao-Invasivo,8,4,8,4
350840,Reanimador Pulmonar/AMBU,16,12,15,13
350840,Respirador/Ventilador,4,2,4,2
350840,Eletrocardiografo,10,9,10,9
350840,Equipamentos para Optometria,5,3,5,3
350840,Aparelho de Eletroestimulacao,11,3,7,4
350840,Forno de Bier,2,1,1,2
350850,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,2,2,2,2
350850,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,1,1,1,1
350850,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
350850,IMITANCIOMETRO,1,1,1,1
350850,CABINE ACUSTICA,1,1,1,1
350850,SISTEMA DE CAMPO LIVRE,1,1,1,1
350850,Mamografo com Comando Simples,1,1,1,1
350850,Raio X ate 100 mA,8,3,8,3
350850,Raio X de 100 a 500 mA,9,4,9,4
350850,Raio X Dentario,43,3,42,3
350850,Raio X com Fluoroscopia,1,1,1,1
350850,Raio X para Densitometria Ossea,1,1,1,1
350850,Tomógrafo Computadorizado,1,1,1,1
350850,Ressonancia Magnetica,1,1,1,1
350850,Ultrassom Doppler Colorido,8,2,8,2
350850,Ultrassom Ecografo,3,1,3,1
350850,Ultrassom Convencional,5,3,5,3
350850,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
350850,Controle Ambiental/Ar-condicionado Central,5,3,5,3
350850,Grupo Gerador,6,2,5,3
350850,Usina de Oxigenio,2,2,2,2
350850,Equipo Odontologico,92,21,91,22
350850,Compressor Odontologico,34,18,32,20
350850,Fotopolimerizador,42,24,40,25
350850,Caneta de Alta Rotacao,51,25,49,26
350850,Caneta de Baixa Rotacao,42,25,41,26
350850,Amalgamador,31,21,27,23
350850,Aparelho de Profilaxia c/ Jato de Bicarbonato,20,13,20,13
350850,Bomba de Infusao,58,37,58,37
350850,Berço Aquecido,12,8,12,8
350850,Desfibrilador,17,9,15,11
350850,Equipamento de Fototerapia,8,5,8,5
350850,Incubadora,9,3,9,3
350850,Marcapasso Temporario,2,1,2,1
350850,Monitor de ECG,19,10,19,10
350850,Monitor de Pressao Nao-Invasivo,21,12,21,12
350850,Reanimador Pulmonar/AMBU,34,21,34,21
350850,Respirador/Ventilador,17,11,15,13
350850,Eletrocardiografo,22,9,18,12
350850,Eletroencefalografo,1,1,1,1
350850,Endoscopio das Vias Respiratorias,3,2,3,2
350850,Endoscopio das Vias Urinarias,1,1,1,1
350850,Endoscopio Digestivo,4,2,4,2
350850,Equipamentos para Optometria,17,16,17,16
350850,Microscopio Cirurgico,1,1,1,1
350850,Aparelho de Diatermia por Ultrassom/Ondas Curtas,18,5,18,5
350850,Aparelho de Eletroestimulacao,32,7,32,7
350850,Equipamentos de Aferese,63,44,54,53
350860,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,0,0,1
350860,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
350860,CABINE ACUSTICA,1,1,1,1
350860,Raio X ate 100 mA,1,1,1,1
350860,Raio X de 100 a 500 mA,1,1,1,1
350860,Raio X Dentario,12,3,12,3
350860,Ultrassom Convencional,2,1,2,1
350860,Controle Ambiental/Ar-condicionado Central,2,1,2,1
350860,Equipo Odontologico,30,16,30,16
350860,Compressor Odontologico,21,9,21,9
350860,Fotopolimerizador,26,11,26,11
350860,Caneta de Alta Rotacao,28,11,28,11
350860,Caneta de Baixa Rotacao,20,5,18,5
350860,Amalgamador,20,9,20,9
350860,Aparelho de Profilaxia c/ Jato de Bicarbonato,8,3,8,3
350860,Berço Aquecido,4,4,4,4
350860,Desfibrilador,3,1,3,1
350860,Equipamento de Fototerapia,2,2,2,2
350860,Incubadora,4,4,4,4
350860,Monitor de ECG,3,0,2,1
350860,Reanimador Pulmonar/AMBU,4,1,4,1
350860,Respirador/Ventilador,4,2,2,4
350860,Eletrocardiografo,7,3,7,3
350860,Endoscopio Digestivo,1,1,1,1
350860,Microscopio Cirurgico,2,2,2,2
350860,Aparelho de Diatermia por Ultrassom/Ondas Curtas,8,1,7,2
350860,Aparelho de Eletroestimulacao,6,1,6,1
350860,Forno de Bier,3,2,3,2
350870,Raio X ate 100 mA,1,1,1,1
350870,Raio X de 100 a 500 mA,1,1,1,1
350870,Raio X Dentario,9,1,9,1
350870,Ultrassom Doppler Colorido,1,1,1,1
350870,Ultrassom Ecografo,1,1,1,1
350870,Grupo Gerador,1,1,1,1
350870,Equipo Odontologico,15,5,15,5
350870,Bomba de Infusao,2,1,1,2
350870,Berço Aquecido,5,1,1,5
350870,Desfibrilador,2,1,1,2
350870,Equipamento de Fototerapia,2,0,0,2
350870,Incubadora,3,0,0,3
350870,Monitor de ECG,2,2,2,2
350870,Monitor de Pressao Nao-Invasivo,2,2,2,2
350870,Reanimador Pulmonar/AMBU,6,6,6,6
350870,Respirador/Ventilador,3,2,2,3
350870,Eletrocardiografo,4,3,3,4
350870,Eletroencefalografo,1,1,1,1
350870,Aparelho de Diatermia por Ultrassom/Ondas Curtas,6,2,6,2
350870,Aparelho de Eletroestimulacao,5,2,5,2
350870,Forno de Bier,4,2,4,2
350880,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,2,2,2,2
350880,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",1,1,1,1
350880,AUDIOMETRO DE DOIS CANAIS,7,7,7,7
350880,IMITANCIOMETRO MULTIFREQUENCIAL,4,4,4,4
350880,CABINE ACUSTICA,7,7,7,7
350880,SISTEMA DE CAMPO LIVRE,2,2,2,2
350880,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),2,2,2,2
350880,GANHO DE INSERCAO,1,1,1,1
350880,HI-PRO,2,2,2,2
350880,Raio X ate 100 mA,1,1,1,1
350880,Raio X de 100 a 500 mA,2,2,2,2
350880,Ultrassom Ecografo,1,1,1,1
350880,Ultrassom Convencional,2,1,2,1
350880,Grupo Gerador,1,1,1,1
350880,Equipo Odontologico,12,7,12,7
350880,Compressor Odontologico,9,4,9,4
350880,Fotopolimerizador,12,7,12,7
350880,Caneta de Alta Rotacao,20,7,20,7
350880,Caneta de Baixa Rotacao,14,6,14,6
350880,Amalgamador,11,7,11,7
350880,Aparelho de Profilaxia c/ Jato de Bicarbonato,12,7,12,7
350880,Bomba de Infusao,2,2,2,2
350880,Berço Aquecido,4,4,4,4
350880,Desfibrilador,3,3,3,3
350880,Equipamento de Fototerapia,2,2,2,2
350880,Incubadora,3,3,3,3
350880,Monitor de ECG,3,3,3,3
350880,Monitor de Pressao Nao-Invasivo,8,8,8,8
350880,Reanimador Pulmonar/AMBU,6,6,6,6
350880,Respirador/Ventilador,4,4,4,4
350880,Eletrocardiografo,7,4,7,4
350880,Endoscopio Digestivo,1,1,1,1
350880,Laparoscopio/Vídeo,1,1,1,1
350880,Aparelho de Diatermia por Ultrassom/Ondas Curtas,14,3,14,3
350880,Aparelho de Eletroestimulacao,13,2,11,2
350880,Forno de Bier,7,2,7,2
350890,Equipo Odontologico,2,2,2,2
350900,CABINE ACUSTICA,5,1,5,1
350900,Raio X de 100 a 500 mA,5,2,5,2
350900,Raio X Dentario,7,4,7,4
350900,Ultrassom Doppler Colorido,6,1,6,1
350900,Ultrassom Ecografo,1,1,1,1
350900,Ultrassom Convencional,8,2,7,3
350900,Grupo Gerador,3,1,3,1
350900,Equipo Odontologico,25,15,25,15
350900,Compressor Odontologico,6,1,6,1
350900,Bomba de Infusao,83,25,66,42
350900,Berço Aquecido,16,10,13,13
350900,Bilirrubinometro,3,2,3,2
350900,Desfibrilador,17,5,17,5
350900,Equipamento de Fototerapia,15,6,13,8
350900,Incubadora,19,6,16,9
350900,Monitor de ECG,28,4,28,4
350900,Monitor de Pressao Nao-Invasivo,17,6,15,8
350900,Reanimador Pulmonar/AMBU,79,26,69,36
350900,Respirador/Ventilador,29,7,24,12
350900,Eletrocardiografo,17,7,14,9
350900,Eletroencefalografo,3,2,3,2
350900,Endoscopio Digestivo,2,1,2,1
350900,Aparelho de Diatermia por Ultrassom/Ondas Curtas,7,3,7,3
350900,Aparelho de Eletroestimulacao,7,3,7,3
350900,Forno de Bier,9,4,9,4
350910,Raio X Dentario,4,4,4,4
350910,Grupo Gerador,1,1,1,1
350910,Equipo Odontologico,5,5,5,5
350910,Reanimador Pulmonar/AMBU,2,2,2,2
350910,Eletrocardiografo,3,3,3,3
350920,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
350920,Mamografo com Comando Simples,1,1,1,1
350920,Raio X de 100 a 500 mA,4,3,4,3
350920,Raio X mais de 500mA,1,1,1,1
350920,Raio X Dentario,5,2,5,2
350920,Tomógrafo Computadorizado,1,1,1,1
350920,Ultrassom Ecografo,4,3,3,3
350920,Ultrassom Convencional,3,2,3,2
350920,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
350920,Grupo Gerador,1,1,1,1
350920,Usina de Oxigenio,1,1,1,1
350920,Equipo Odontologico,28,14,27,15
350920,Bomba de Infusao,10,9,10,9
350920,Berço Aquecido,2,2,2,2
350920,Desfibrilador,9,6,7,7
350920,Equipamento de Fototerapia,3,3,3,3
350920,Incubadora,3,3,3,3
350920,Monitor de ECG,10,9,9,10
350920,Monitor de Pressao Invasivo,2,2,2,2
350920,Monitor de Pressao Nao-Invasivo,110,58,81,80
350920,Reanimador Pulmonar/AMBU,39,28,30,34
350920,Respirador/Ventilador,12,11,12,11
350920,Eletrocardiografo,30,20,22,27
350920,Eletroencefalografo,1,1,1,1
350920,Endoscopio Digestivo,1,1,1,1
350920,Laparoscopio/Vídeo,1,1,1,1
350920,CADEIRA OFTALMOLOGICA,2,2,2,2
350920,COLUNA OFTALMOLOGICA,2,2,2,2
350920,REFRATOR,1,1,1,1
350920,LENSOMETRO,2,2,2,2
350920,PROJETOR OU TABELA DE OPTOTIPOS,2,2,2,2
350920,OFTALMOSCOPIO,2,2,2,2
350920,TONOMETRO DE APLANACAO,2,2,2,2
350920,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
350920,Aparelho de Diatermia por Ultrassom/Ondas Curtas,13,11,12,12
350920,Aparelho de Eletroestimulacao,14,12,14,12
350920,Bomba de Infusao de Hemoderivados,2,2,2,2
350925,Raio X de 100 a 500 mA,1,1,1,1
350925,Raio X mais de 500mA,1,1,1,1
350925,Raio X Dentario,2,1,1,1
350925,Ultrassom Convencional,1,1,1,1
350925,Equipo Odontologico,15,12,15,12
350925,Compressor Odontologico,7,7,7,7
350925,Fotopolimerizador,13,11,11,13
350925,Caneta de Alta Rotacao,13,13,13,13
350925,Caneta de Baixa Rotacao,10,10,10,10
350925,Amalgamador,6,6,6,6
350925,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,4,4,4
350925,Desfibrilador,1,1,1,1
350925,Incubadora,1,1,1,1
350925,Reanimador Pulmonar/AMBU,2,2,2,2
350925,Respirador/Ventilador,1,1,1,1
350925,Eletrocardiografo,8,8,8,8
350930,Raio X ate 100 mA,1,1,1,1
350930,Raio X de 100 a 500 mA,1,1,1,1
350930,Raio X Dentario,1,1,1,1
350930,Ultrassom Ecografo,1,1,1,1
350930,Ultrassom Convencional,1,1,1,1
350930,Equipo Odontologico,3,3,3,3
350930,Compressor Odontologico,1,1,1,1
350930,Amalgamador,1,1,1,1
350930,Berço Aquecido,1,1,1,1
350930,Desfibrilador,1,1,1,1
350930,Equipamento de Fototerapia,1,1,1,1
350930,Incubadora,1,1,1,1
350930,Monitor de ECG,3,3,3,3
350930,Reanimador Pulmonar/AMBU,4,4,4,4
350930,Respirador/Ventilador,2,2,2,2
350930,Eletrocardiografo,2,2,2,2
350930,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,2,4,2
350930,Aparelho de Eletroestimulacao,2,1,2,1
350930,Forno de Bier,1,1,1,1
350940,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,1,1,1,1
350940,AUDIOMETRO DE DOIS CANAIS,1,1,1,1
350940,IMITANCIOMETRO MULTIFREQUENCIAL,1,1,1,1
350940,CABINE ACUSTICA,2,2,2,2
350940,Raio X ate 100 mA,2,1,1,2
350940,Raio X mais de 500mA,1,1,1,1
350940,Raio X Dentario,15,1,15,1
350940,Ultrassom Doppler Colorido,1,1,1,1
350940,Ultrassom Convencional,1,1,1,1
350940,MAMOGRAFO COMPUTADORIZADO,1,1,1,1
350940,Grupo Gerador,1,1,1,1
350940,Equipo Odontologico,29,14,29,14
350940,Compressor Odontologico,22,7,22,7
350940,Fotopolimerizador,22,7,22,7
350940,Caneta de Alta Rotacao,22,7,22,7
350940,Caneta de Baixa Rotacao,22,7,22,7
350940,Amalgamador,22,7,22,7
350940,Aparelho de Profilaxia c/ Jato de Bicarbonato,22,7,22,7
350940,Bomba de Infusao,1,1,1,1
350940,Berço Aquecido,3,3,3,3
350940,Desfibrilador,3,3,3,3
350940,Equipamento de Fototerapia,1,1,1,1
350940,Incubadora,2,2,2,2
350940,Monitor de ECG,2,2,2,2
350940,Reanimador Pulmonar/AMBU,13,11,11,13
350940,Respirador/Ventilador,1,1,1,1
350940,Eletrocardiografo,6,5,6,5
350940,Endoscopio Digestivo,9,9,9,9
350940,Laparoscopio/Vídeo,1,1,1,1
350940,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,1,4,1
350940,Aparelho de Eletroestimulacao,2,1,2,1
350940,Forno de Bier,2,1,2,1
350945,Raio X de 100 a 500 mA,1,1,1,1
350945,Raio X Dentario,1,1,1,1
350945,Ultrassom Convencional,1,1,1,1
350945,Equipo Odontologico,3,3,3,3
350945,Compressor Odontologico,1,1,1,1
350945,Fotopolimerizador,2,2,2,2
350945,Caneta de Baixa Rotacao,2,2,2,2
350945,Amalgamador,1,1,1,1
350945,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
350945,Bomba de Infusao,1,1,1,1
350945,Desfibrilador,2,2,2,2
350945,Monitor de ECG,1,1,1,1
350945,Reanimador Pulmonar/AMBU,2,2,2,2
350945,Respirador/Ventilador,1,1,1,1
350945,Eletrocardiografo,1,1,1,1
350945,Aparelho de Diatermia por Ultrassom/Ondas Curtas,3,2,2,3
350945,Forno de Bier,1,1,1,1
350950,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,9,5,9,5
350950,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,11,5,11,5
350950,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,8,3,8,3
350950,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",4,1,3,1
350950,AUDIOMETRO DE UM CANAL,43,11,43,11
350950,AUDIOMETRO DE DOIS CANAIS,30,4,30,4
350950,IMITANCIOMETRO,23,8,22,9
350950,IMITANCIOMETRO MULTIFREQUENCIAL,8,5,8,5
350950,CABINE ACUSTICA,48,13,47,13
350950,SISTEMA DE CAMPO LIVRE,16,8,15,9
350950,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),8,4,8,4
350950,GANHO DE INSERCAO,4,3,3,4
350950,HI-PRO,4,3,4,3
350950,Gama Camara,11,11,11,11
350950,Mamografo com Comando Simples,22,4,22,4
350950,Mamografo com Estereotaxia,12,1,12,1
350950,Raio X ate 100 mA,67,13,64,15
350950,Raio X de 100 a 500 mA,105,26,104,27
350950,Raio X mais de 500mA,22,11,22,11
350950,Raio X Dentario,524,32,518,34
350950,Raio X com Fluoroscopia,22,13,21,14
350950,Raio X para Densitometria Ossea,24,11,24,11
350950,Raio X para Hemodinamica,6,2,6,2
350950,Tomógrafo Computadorizado,41,11,41,11
350950,Ressonancia Magnetica,25,7,25,7
350950,Ultrassom Doppler Colorido,156,33,156,33
350950,Ultrassom Ecografo,91,39,88,41
350950,Ultrassom Convencional,99,7,98,7
350950,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,7,5,7,5
350950,MAMOGRAFO COMPUTADORIZADO,2,2,2,2
350950,PET/CT,1,1,1,1
350950,Controle Ambiental/Ar-condicionado Central,573,178,570,179
350950,Grupo Gerador,80,24,78,26
350950,Usina de Oxigenio,44,13,43,13
350950,Equipo Odontologico,1186,322,1159,328
350950,Compressor Odontologico,683,73,664,76
350950,Fotopolimerizador,894,96,829,107
350950,Caneta de Alta Rotacao,1759,264,1524,361
350950,Caneta de Baixa Rotacao,1073,120,994,135
350950,Amalgamador,522,69,476,91
350950,Aparelho de Profilaxia c/ Jato de Bicarbonato,697,65,661,73
350950,Bomba/Balao Intra-Aortico,9,2,8,2
350950,Bomba de Infusao,1687,1228,1659,1233
350950,Berço Aquecido,115,72,108,72
350950,Bilirrubinometro,3,3,3,3
350950,Debitometro,25,4,25,4
350950,Desfibrilador,364,143,350,151
350950,Equipamento de Fototerapia,129,66,119,66
350950,Incubadora,211,135,201,135
350950,Marcapasso Temporario,50,22,48,23
350950,Monitor de ECG,788,409,772,412
350950,Monitor de Pressao Invasivo,189,60,188,61
350950,Monitor de Pressao Nao-Invasivo,1773,347,1706,374
350950,Reanimador Pulmonar/AMBU,1527,772,1493,788
350950,Respirador/Ventilador,633,313,606,335
350950,Eletrocardiografo,432,175,409,191
350950,Eletroencefalografo,43,8,40,8
350950,Endoscopio das Vias Respiratorias,63,13,61,13
350950,Endoscopio das Vias Urinarias,47,4,46,4
350950,Endoscopio Digestivo,205,50,197,53
350950,Equipamentos para Optometria,150,60,148,61
350950,Laparoscopio/Vídeo,58,13,56,13
350950,Microscopio Cirurgico,113,25,106,25
350950,CADEIRA OFTALMOLOGICA,30,2,30,2
350950,COLUNA OFTALMOLOGICA,29,1,29,1
350950,RETINOSCOPIO,30,2,30,2
350950,OFTALMOSCOPIO,35,5,35,5
350950,CERATOMETRO,29,1,29,1
350950,TONOMETRO DE APLANACAO,31,3,31,3
350950,BIOMICROSCOPIO (LAMPADA DE FENDA),36,4,36,4
350950,CAMPIMETRO,6,1,6,1
350950,Aparelho de Diatermia por Ultrassom/Ondas Curtas,143,20,131,23
350950,Aparelho de Eletroestimulacao,173,25,168,25
350950,Equipamentos de Aferese,20,12,20,12
350950,Equipamento de Circulacao Extracorporea,3,1,3,1
350950,Equipamento para Hemodialise,194,140,180,154
350950,Forno de Bier,132,6,38,97
350960,Raio X ate 100 mA,2,2,2,2
350960,Raio X de 100 a 500 mA,3,2,2,3
350960,Raio X Dentario,9,2,9,2
350960,Ultrassom Convencional,4,2,4,2
350960,Grupo Gerador,1,1,1,1
350960,Usina de Oxigenio,1,1,1,1
350960,Equipo Odontologico,22,5,22,5
350960,Compressor Odontologico,3,1,3,1
350960,Caneta de Alta Rotacao,7,2,4,2
350960,Caneta de Baixa Rotacao,4,2,4,2
350960,Amalgamador,3,1,3,1
350960,Bomba de Infusao,10,10,10,10
350960,Berço Aquecido,3,3,3,3
350960,Desfibrilador,5,4,5,4
350960,Equipamento de Fototerapia,3,2,3,2
350960,Incubadora,2,2,2,2
350960,Monitor de ECG,4,3,4,3
350960,Monitor de Pressao Nao-Invasivo,14,6,14,6
350960,Reanimador Pulmonar/AMBU,22,20,22,20
350960,Respirador/Ventilador,5,5,5,5
350960,Eletrocardiografo,16,11,15,12
350960,Endoscopio das Vias Urinarias,1,1,1,1
350960,Endoscopio Digestivo,2,2,2,2
350960,Microscopio Cirurgico,1,1,1,1
350960,Aparelho de Diatermia por Ultrassom/Ondas Curtas,11,3,8,3
350960,Aparelho de Eletroestimulacao,8,1,5,1
350960,Forno de Bier,2,2,2,2
350970,AUDIOMETRO DE UM CANAL,1,1,1,1
350970,IMITANCIOMETRO,1,1,1,1
350970,CABINE ACUSTICA,1,1,1,1
350970,Mamografo com Comando Simples,1,1,1,1
350970,Mamografo com Estereotaxia,1,1,1,1
350970,Raio X ate 100 mA,2,2,2,2
350970,Raio X de 100 a 500 mA,3,3,3,3
350970,Raio X Dentario,7,3,7,3
350970,Raio X com Fluoroscopia,1,1,1,1
350970,Tomógrafo Computadorizado,1,1,1,1
350970,Ultrassom Doppler Colorido,3,1,3,1
350970,Ultrassom Ecografo,1,1,1,1
350970,Ultrassom Convencional,1,1,1,1
350970,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
350970,Grupo Gerador,1,1,1,1
350970,Usina de Oxigenio,2,2,2,2
350970,Equipo Odontologico,21,16,19,17
350970,Compressor Odontologico,3,2,3,2
350970,Fotopolimerizador,4,3,4,3
350970,Caneta de Alta Rotacao,6,5,6,5
350970,Caneta de Baixa Rotacao,6,5,6,5
350970,Amalgamador,4,3,4,3
350970,Aparelho de Profilaxia c/ Jato de Bicarbonato,4,3,4,3
350970,Bomba de Infusao,7,7,7,7
350970,Berço Aquecido,19,19,19,19
350970,Desfibrilador,5,4,5,4
350970,Equipamento de Fototerapia,3,3,3,3
350970,Incubadora,8,8,8,8
350970,Monitor de ECG,10,8,10,8
350970,Monitor de Pressao Nao-Invasivo,7,5,7,5
350970,Reanimador Pulmonar/AMBU,22,22,22,22
350970,Respirador/Ventilador,14,14,14,14
350970,Eletrocardiografo,12,7,11,7
350970,Eletroencefalografo,1,1,1,1
350970,Endoscopio Digestivo,2,2,2,2
350970,Microscopio Cirurgico,1,1,1,1
350970,Aparelho de Diatermia por Ultrassom/Ondas Curtas,7,2,7,2
350970,Aparelho de Eletroestimulacao,8,2,8,2
350970,Forno de Bier,3,3,3,3
350980,Equipo Odontologico,1,1,1,1
350980,Eletrocardiografo,1,1,1,1
350980,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
350980,Aparelho de Eletroestimulacao,1,1,1,1
350980,Equipamentos de Aferese,1,1,1,1
350980,Forno de Bier,1,1,1,1
350990,Raio X ate 100 mA,1,0,0,1
350990,Raio X Dentario,1,0,0,1
350990,Ultrassom Convencional,1,1,1,1
350990,Equipo Odontologico,5,4,4,5
350990,Berço Aquecido,2,2,2,2
350990,Desfibrilador,1,1,1,1
350990,Reanimador Pulmonar/AMBU,2,2,2,2
350990,Eletrocardiografo,1,1,1,1
350990,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
350990,Aparelho de Eletroestimulacao,1,1,1,1
350990,Forno de Bier,1,1,1,1
350995,Equipo Odontologico,1,1,1,1
350995,Reanimador Pulmonar/AMBU,2,2,2,2
350995,Eletrocardiografo,1,1,1,1
351000,AUDIOMETRO DE UM CANAL,1,1,1,1
351000,CABINE ACUSTICA,1,1,1,1
351000,Raio X de 100 a 500 mA,2,2,2,2
351000,Raio X Dentario,19,4,19,4
351000,Ultrassom Doppler Colorido,1,1,1,1
351000,Ultrassom Ecografo,1,1,1,1
351000,Grupo Gerador,1,1,1,1
351000,Equipo Odontologico,30,9,30,9
351000,Bomba de Infusao,2,2,2,2
351000,Berço Aquecido,2,2,2,2
351000,Desfibrilador,3,2,3,2
351000,Equipamento de Fototerapia,3,3,3,3
351000,Incubadora,3,3,3,3
351000,Monitor de ECG,3,2,3,2
351000,Monitor de Pressao Invasivo,1,1,1,1
351000,Reanimador Pulmonar/AMBU,6,5,6,5
351000,Respirador/Ventilador,2,1,1,2
351000,Eletrocardiografo,4,2,4,2
351000,Eletroencefalografo,1,1,1,1
351000,Endoscopio Digestivo,1,1,1,1
351000,Laparoscopio/Vídeo,1,0,0,1
351000,CADEIRA OFTALMOLOGICA,1,1,1,1
351000,COLUNA OFTALMOLOGICA,1,1,1,1
351000,REFRATOR,1,1,1,1
351000,LENSOMETRO,1,1,1,1
351000,PROJETOR OU TABELA DE OPTOTIPOS,1,1,1,1
351000,RETINOSCOPIO,1,1,1,1
351000,OFTALMOSCOPIO,1,1,1,1
351000,CERATOMETRO,1,1,1,1
351000,TONOMETRO DE APLANACAO,1,1,1,1
351000,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
351000,CAMPIMETRO,1,1,1,1
351000,Aparelho de Diatermia por Ultrassom/Ondas Curtas,14,3,14,3
351000,Aparelho de Eletroestimulacao,18,5,18,5
351010,Raio X Dentario,1,1,1,1
351010,Ultrassom Convencional,1,1,1,1
351010,Equipo Odontologico,4,2,4,2
351010,Desfibrilador,1,1,1,1
351010,Reanimador Pulmonar/AMBU,1,1,1,1
351010,Eletrocardiografo,1,1,1,1
351010,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
351010,Aparelho de Eletroestimulacao,1,1,1,1
351010,Forno de Bier,1,1,1,1
351015,Raio X Dentario,1,1,1,1
351015,Equipo Odontologico,2,2,2,2
351015,Compressor Odontologico,1,1,1,1
351015,Fotopolimerizador,1,1,1,1
351015,Caneta de Alta Rotacao,2,2,2,2
351015,Caneta de Baixa Rotacao,2,2,2,2
351015,Amalgamador,1,1,1,1
351015,Eletrocardiografo,1,1,1,1
351020,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,1,1,1,1
351020,Mamografo com Comando Simples,1,1,1,1
351020,Raio X ate 100 mA,1,1,1,1
351020,Raio X de 100 a 500 mA,3,3,3,3
351020,Tomógrafo Computadorizado,1,1,1,1
351020,Ultrassom Doppler Colorido,1,1,1,1
351020,Ultrassom Ecografo,1,1,1,1
351020,Ultrassom Convencional,5,4,5,4
351020,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
351020,Grupo Gerador,1,1,1,1
351020,Equipo Odontologico,15,10,15,10
351020,Caneta de Baixa Rotacao,2,1,2,1
351020,Amalgamador,1,1,1,1
351020,Bomba de Infusao,5,5,5,5
351020,Berço Aquecido,5,5,5,5
351020,Desfibrilador,3,3,3,3
351020,Equipamento de Fototerapia,4,4,4,4
351020,Incubadora,4,4,4,4
351020,Monitor de ECG,4,4,4,4
351020,Reanimador Pulmonar/AMBU,15,15,15,15
351020,Respirador/Ventilador,5,5,5,5
351020,Eletrocardiografo,5,5,5,5
351020,Eletroencefalografo,1,1,1,1
351020,Endoscopio Digestivo,3,3,3,3
351020,Equipamentos para Optometria,4,3,4,3
351020,Aparelho de Diatermia por Ultrassom/Ondas Curtas,15,8,14,9
351020,Aparelho de Eletroestimulacao,18,11,18,11
351020,Forno de Bier,2,2,2,2
351030,Raio X de 100 a 500 mA,1,1,1,1
351030,Raio X Dentario,1,1,1,1
351030,Ultrassom Convencional,1,1,1,1
351030,Grupo Gerador,1,1,1,1
351030,Equipo Odontologico,8,6,8,6
351030,Compressor Odontologico,6,4,6,4
351030,Fotopolimerizador,7,4,6,5
351030,Caneta de Alta Rotacao,8,5,7,6
351030,Caneta de Baixa Rotacao,4,2,4,2
