cidade,equipamento,existentes,emUso,existentesSUS,emUsoSUS
270030,Reanimador Pulmonar/AMBU,87,87,81,81
270030,Respirador/Ventilador,59,58,58,57
270030,Eletrocardiografo,32,30,26,24
270030,Eletroencefalografo,5,4,3,3
270030,Endoscopio das Vias Respiratorias,3,3,3,3
270030,Endoscopio das Vias Urinarias,2,2,2,2
270030,Endoscopio Digestivo,11,11,9,9
270030,Equipamentos para Optometria,2,2,1,1
270030,Laparoscopio/Vídeo,3,3,2,2
270030,Microscopio Cirurgico,3,3,3,3
270030,CADEIRA OFTALMOLOGICA,2,2,2,2
270030,COLUNA OFTALMOLOGICA,2,2,2,2
270030,REFRATOR,2,2,2,2
270030,LENSOMETRO,2,2,2,2
270030,PROJETOR OU TABELA DE OPTOTIPOS,4,4,4,4
270030,RETINOSCOPIO,1,1,1,1
270030,OFTALMOSCOPIO,2,2,2,2
270030,CERATOMETRO,2,2,2,2
270030,TONOMETRO DE APLANACAO,2,2,2,2
270030,BIOMICROSCOPIO (LAMPADA DE FENDA),4,4,4,4
270030,CAMPIMETRO,1,1,1,1
270030,Aparelho de Diatermia por Ultrassom/Ondas Curtas,5,5,1,1
270030,Aparelho de Eletroestimulacao,7,7,1,1
270030,Equipamento para Hemodialise,60,60,60,60
270050,Raio X Dentario,1,0,1,0
270050,Ultrassom Convencional,2,2,2,2
270050,Equipo Odontologico,6,6,6,6
270050,Compressor Odontologico,6,6,6,6
270050,Fotopolimerizador,6,6,6,6
270050,Caneta de Alta Rotacao,6,6,6,6
270050,Caneta de Baixa Rotacao,6,6,6,6
270050,Amalgamador,6,6,6,6
270050,Aparelho de Profilaxia c/ Jato de Bicarbonato,5,5,5,5
270050,Desfibrilador,1,1,1,1
270050,Reanimador Pulmonar/AMBU,1,1,1,1
270050,Eletrocardiografo,1,1,1,1
270050,Eletroencefalografo,1,1,1,1
270050,Aparelho de Eletroestimulacao,1,1,1,1
270050,Forno de Bier,1,1,1,1
270060,Ultrassom Convencional,1,1,1,1
270060,Equipo Odontologico,3,3,3,3
270060,Eletrocardiografo,1,1,1,1
270070,Raio X Dentario,2,2,2,2
270070,Ultrassom Convencional,2,2,2,2
270070,Controle Ambiental/Ar-condicionado Central,2,2,2,2
270070,Equipo Odontologico,11,11,10,10
270070,Compressor Odontologico,3,3,2,2
270070,Fotopolimerizador,2,2,1,1
270070,Caneta de Alta Rotacao,4,4,2,2
270070,Caneta de Baixa Rotacao,3,3,2,2
270070,Amalgamador,3,3,2,2
270070,Eletrocardiografo,1,1,1,1
270070,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
270070,Aparelho de Eletroestimulacao,4,4,4,4
270070,Forno de Bier,1,1,1,1
270080,Equipo Odontologico,2,2,2,2
270080,Eletrocardiografo,1,1,1,1
270100,Raio X Dentario,1,1,1,1
270100,Ultrassom Convencional,1,1,1,1
270100,Grupo Gerador,1,1,1,1
270100,Equipo Odontologico,14,14,14,14
270100,Desfibrilador,1,1,1,1
270100,Equipamento de Fototerapia,1,1,1,1
270100,Eletrocardiografo,1,1,1,1
270110,Ultrassom Convencional,1,1,1,1
270110,Equipo Odontologico,5,5,5,5
270110,Compressor Odontologico,5,5,5,5
270110,Fotopolimerizador,5,5,5,5
270110,Caneta de Alta Rotacao,5,5,5,5
270110,Caneta de Baixa Rotacao,5,5,5,5
270110,Amalgamador,5,5,5,5
270110,Eletrocardiografo,2,2,2,2
270090,Raio X Dentario,1,1,1,1
270090,Ultrassom Convencional,1,1,1,1
270090,Equipo Odontologico,2,2,2,2
270090,Compressor Odontologico,2,2,2,2
270090,Fotopolimerizador,2,2,2,2
270090,Caneta de Alta Rotacao,2,2,2,2
270090,Caneta de Baixa Rotacao,2,2,2,2
270090,Amalgamador,2,2,2,2
270090,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
270130,Ultrassom Ecografo,1,1,1,1
270130,Ultrassom Convencional,1,1,1,1
270130,Equipo Odontologico,8,8,8,8
270130,Berço Aquecido,1,1,1,1
270130,Incubadora,1,1,1,1
270130,Eletrocardiografo,1,1,1,1
270130,Aparelho de Eletroestimulacao,1,1,1,1
270135,Ultrassom Convencional,1,1,1,1
270135,Equipo Odontologico,4,3,4,3
270135,Eletrocardiografo,1,1,1,1
270140,Raio X ate 100 mA,1,1,1,1
270140,Raio X Dentario,3,3,3,3
270140,Ultrassom Convencional,1,1,1,1
270140,Equipo Odontologico,16,16,16,16
270140,Compressor Odontologico,15,15,15,15
270140,Fotopolimerizador,13,13,13,13
270140,Caneta de Alta Rotacao,15,15,15,15
270140,Caneta de Baixa Rotacao,15,15,15,15
270140,Amalgamador,13,13,13,13
270140,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
270140,Eletrocardiografo,2,2,2,2
270120,Equipo Odontologico,4,4,4,4
270120,Compressor Odontologico,4,4,4,4
270120,Fotopolimerizador,4,4,4,4
270120,Caneta de Alta Rotacao,2,2,2,2
270120,Caneta de Baixa Rotacao,4,4,4,4
270120,Amalgamador,4,4,4,4
270120,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
270150,Raio X Dentario,1,1,1,1
270150,Ultrassom Convencional,1,0,1,0
270150,Equipo Odontologico,9,9,9,9
270160,Equipo Odontologico,3,3,3,3
270160,Eletrocardiografo,1,1,1,1
270170,Gama Camara,1,1,1,1
270170,Raio X de 100 a 500 mA,1,1,1,1
270170,Ultrassom Convencional,2,2,2,2
270170,Grupo Gerador,1,1,1,1
270170,Usina de Oxigenio,1,1,1,1
270170,Equipo Odontologico,8,8,8,8
270170,Compressor Odontologico,6,6,6,6
270170,Fotopolimerizador,6,6,6,6
270170,Caneta de Alta Rotacao,6,6,6,6
270170,Caneta de Baixa Rotacao,6,6,6,6
270170,Amalgamador,6,6,6,6
270170,Desfibrilador,1,1,1,1
270170,Incubadora,2,2,2,2
270170,Monitor de ECG,1,1,1,1
270170,Reanimador Pulmonar/AMBU,1,1,1,1
270170,Respirador/Ventilador,1,1,1,1
270170,Eletrocardiografo,2,2,2,2
270180,Ultrassom Convencional,1,1,1,1
270180,Equipo Odontologico,3,3,3,3
270190,Ultrassom Convencional,2,2,2,2
270190,Equipo Odontologico,4,4,4,4
270190,Incubadora,1,1,1,1
270190,Eletrocardiografo,2,2,2,2
270200,Ultrassom Convencional,1,1,1,1
270200,Equipo Odontologico,3,3,3,3
270200,Eletrocardiografo,1,1,1,1
270200,Eletroencefalografo,1,1,1,1
270220,Ultrassom Convencional,1,1,1,1
270220,Equipo Odontologico,3,3,3,3
270220,Eletrocardiografo,1,1,1,1
270210,Mamografo com Comando Simples,1,1,1,1
270210,Raio X ate 100 mA,1,1,1,1
270210,Raio X Dentario,1,0,1,0
270210,Ultrassom Convencional,2,2,1,1
270210,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
270210,Grupo Gerador,1,1,1,1
270210,Equipo Odontologico,9,9,8,8
270210,Incubadora,1,1,1,1
270210,Monitor de ECG,1,1,1,1
270210,Monitor de Pressao Nao-Invasivo,18,18,18,18
270210,Reanimador Pulmonar/AMBU,2,2,2,2
270210,Eletrocardiografo,1,0,1,0
270210,Forno de Bier,1,1,1,1
270230,Mamografo com Comando Simples,1,1,1,1
270230,Mamografo com Estereotaxia,1,1,1,1
270230,Raio X ate 100 mA,3,3,3,3
270230,Raio X mais de 500mA,1,1,1,1
270230,Tomógrafo Computadorizado,2,2,2,2
270230,Ressonancia Magnetica,1,1,1,1
270230,Ultrassom Doppler Colorido,2,2,2,2
270230,Ultrassom Ecografo,1,1,1,1
270230,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,2,2,2,2
270230,Grupo Gerador,1,1,1,1
270230,Usina de Oxigenio,1,1,1,1
270230,Equipo Odontologico,24,23,21,20
270230,Compressor Odontologico,6,6,3,3
270230,Fotopolimerizador,5,5,2,2
270230,Caneta de Alta Rotacao,6,6,3,3
270230,Caneta de Baixa Rotacao,6,6,3,3
270230,Amalgamador,6,6,3,3
270230,Bomba de Infusao,10,10,10,10
270230,Berço Aquecido,5,5,5,5
270230,Desfibrilador,10,10,9,9
270230,Equipamento de Fototerapia,5,5,5,5
270230,Incubadora,5,5,5,5
270230,Monitor de ECG,25,25,25,25
270230,Monitor de Pressao Invasivo,1,1,1,1
270230,Monitor de Pressao Nao-Invasivo,1,1,1,1
270230,Reanimador Pulmonar/AMBU,25,25,25,25
270230,Respirador/Ventilador,19,19,19,19
270230,Eletrocardiografo,6,6,6,6
270230,Endoscopio das Vias Respiratorias,1,1,1,1
270230,Endoscopio Digestivo,2,2,2,2
270230,Microscopio Cirurgico,1,1,1,1
270230,OFTALMOSCOPIO,2,2,2,2
270230,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
270230,Aparelho de Eletroestimulacao,1,1,1,1
270230,Forno de Bier,1,1,1,1
270235,Ultrassom Convencional,1,0,1,0
270235,Equipo Odontologico,8,8,8,8
270235,Eletrocardiografo,1,1,1,1
270235,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
270235,Aparelho de Eletroestimulacao,1,1,1,1
270240,Mamografo com Comando Simples,1,1,1,1
270240,Raio X de 100 a 500 mA,2,2,2,2
270240,Raio X mais de 500mA,1,1,1,1
270240,Ultrassom Ecografo,2,2,2,2
270240,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
270240,Controle Ambiental/Ar-condicionado Central,3,3,3,3
270240,Grupo Gerador,1,1,1,1
270240,Usina de Oxigenio,1,1,1,1
270240,Equipo Odontologico,14,14,13,13
270240,Bomba de Infusao,9,9,9,9
270240,Berço Aquecido,1,1,1,1
270240,Desfibrilador,4,4,4,4
270240,Incubadora,3,3,3,3
270240,Monitor de ECG,5,5,5,5
270240,Monitor de Pressao Nao-Invasivo,1,1,1,1
270240,Reanimador Pulmonar/AMBU,14,14,14,14
270240,Respirador/Ventilador,1,1,1,1
270240,Eletrocardiografo,3,3,3,3
270240,Eletroencefalografo,1,1,1,1
270240,Endoscopio Digestivo,1,1,1,1
270240,Equipamentos para Optometria,1,1,1,1
270240,Microscopio Cirurgico,1,1,1,1
270240,CADEIRA OFTALMOLOGICA,1,1,1,1
270240,COLUNA OFTALMOLOGICA,1,1,1,1
270240,REFRATOR,1,1,1,1
270240,LENSOMETRO,1,1,1,1
270240,PROJETOR OU TABELA DE OPTOTIPOS,1,1,1,1
270240,OFTALMOSCOPIO,3,3,3,3
270240,CERATOMETRO,1,1,1,1
270240,TONOMETRO DE APLANACAO,1,1,1,1
270240,BIOMICROSCOPIO (LAMPADA DE FENDA),1,1,1,1
270240,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
270240,Aparelho de Eletroestimulacao,3,3,3,3
270240,Bomba de Infusao de Hemoderivados,1,1,1,1
270240,Forno de Bier,2,2,2,2
270250,Ultrassom Convencional,1,1,1,1
270250,Equipo Odontologico,4,4,4,4
270250,Compressor Odontologico,1,1,1,1
270250,Fotopolimerizador,1,1,1,1
270250,Caneta de Alta Rotacao,1,1,1,1
270250,Caneta de Baixa Rotacao,1,1,1,1
270250,Amalgamador,1,1,1,1
270250,Eletrocardiografo,1,1,1,1
270255,Raio X Dentario,1,0,1,0
270255,Equipo Odontologico,6,6,6,6
270260,Ultrassom Ecografo,1,1,1,1
270260,Equipo Odontologico,5,5,5,5
270260,Eletrocardiografo,1,1,1,1
270270,Ultrassom Convencional,1,1,1,1
270270,Equipo Odontologico,2,2,2,2
270270,Compressor Odontologico,2,2,2,2
270270,Fotopolimerizador,2,2,2,2
270270,Caneta de Alta Rotacao,2,2,2,2
270270,Caneta de Baixa Rotacao,2,2,2,2
270270,Amalgamador,2,2,2,2
270280,Raio X ate 100 mA,1,0,1,0
270280,Raio X Dentario,1,1,1,1
270280,Ultrassom Convencional,1,1,1,1
270280,Equipo Odontologico,4,4,4,4
270280,Compressor Odontologico,4,4,4,4
270280,Fotopolimerizador,4,4,4,4
270280,Caneta de Alta Rotacao,5,5,5,5
270280,Caneta de Baixa Rotacao,4,4,4,4
270280,Amalgamador,4,4,4,4
270280,Eletrocardiografo,1,1,1,1
270290,Ultrassom Ecografo,1,1,1,1
270290,Equipo Odontologico,12,12,12,12
270290,Eletrocardiografo,1,1,1,1
270290,Endoscopio das Vias Respiratorias,1,1,1,1
270290,Endoscopio Digestivo,1,1,1,1
270310,Ultrassom Convencional,1,1,1,1
270310,Equipo Odontologico,13,13,13,13
270310,Eletrocardiografo,3,3,3,3
270320,Raio X Dentario,1,1,1,1
270320,Ultrassom Convencional,1,1,1,1
270320,Equipo Odontologico,15,15,15,15
270320,Compressor Odontologico,5,5,5,5
270320,Fotopolimerizador,4,4,4,4
270320,Caneta de Alta Rotacao,7,7,7,7
270320,Caneta de Baixa Rotacao,7,7,7,7
270320,Amalgamador,4,4,4,4
270320,Monitor de ECG,1,1,1,1
270320,Reanimador Pulmonar/AMBU,1,1,1,1
270320,Respirador/Ventilador,2,2,2,2
270320,Eletrocardiografo,1,1,1,1
270300,Equipo Odontologico,6,6,6,6
270300,Compressor Odontologico,6,6,6,6
270300,Caneta de Alta Rotacao,7,7,7,7
270300,Caneta de Baixa Rotacao,6,6,6,6
270300,Amalgamador,4,4,4,4
270300,Berço Aquecido,1,1,1,1
270300,Incubadora,1,1,1,1
270300,Eletrocardiografo,1,1,1,1
270300,Eletroencefalografo,1,1,1,1
270330,Ultrassom Convencional,1,1,1,1
270330,Equipo Odontologico,5,5,5,5
270330,Compressor Odontologico,1,1,1,1
270330,Eletrocardiografo,1,1,1,1
270340,Ultrassom Convencional,1,1,1,1
270340,Equipo Odontologico,3,3,3,3
270340,Compressor Odontologico,2,2,2,2
270340,Fotopolimerizador,2,2,2,2
270340,Caneta de Alta Rotacao,3,3,3,3
270340,Caneta de Baixa Rotacao,2,2,2,2
270340,Amalgamador,3,3,3,3
270340,Aparelho de Profilaxia c/ Jato de Bicarbonato,1,1,1,1
270340,Eletrocardiografo,1,1,1,1
270350,Ultrassom Convencional,1,1,1,1
270350,Equipo Odontologico,2,2,2,2
270350,Eletrocardiografo,1,1,1,1
270360,Ultrassom Ecografo,1,1,1,1
270360,Equipo Odontologico,3,3,3,3
270360,Compressor Odontologico,1,1,1,1
270360,Fotopolimerizador,1,1,1,1
270360,Caneta de Alta Rotacao,1,1,1,1
270360,Caneta de Baixa Rotacao,1,1,1,1
270360,Amalgamador,1,1,1,1
270370,Equipo Odontologico,3,3,3,3
270370,Compressor Odontologico,3,3,3,3
270370,Fotopolimerizador,3,3,3,3
270370,Caneta de Alta Rotacao,1,1,1,1
270370,Caneta de Baixa Rotacao,1,1,1,1
270370,Amalgamador,3,3,3,3
270375,Ultrassom Convencional,2,2,2,2
270375,Equipo Odontologico,6,6,6,6
270375,Compressor Odontologico,1,1,1,1
270375,Fotopolimerizador,1,1,1,1
270375,Caneta de Alta Rotacao,1,1,1,1
270375,Caneta de Baixa Rotacao,1,1,1,1
270375,Amalgamador,1,1,1,1
270375,Eletrocardiografo,2,2,2,2
270390,Ultrassom Ecografo,1,1,1,1
270390,Equipo Odontologico,2,2,2,2
270390,Eletrocardiografo,1,0,1,0
270400,Raio X de 100 a 500 mA,1,1,1,1
270400,Raio X Dentario,1,1,1,1
270400,Ultrassom Convencional,2,2,2,2
270400,Grupo Gerador,1,1,1,1
270400,Equipo Odontologico,11,11,11,11
270400,Compressor Odontologico,10,10,10,10
270400,Fotopolimerizador,8,8,8,8
270400,Caneta de Alta Rotacao,8,8,8,8
270400,Caneta de Baixa Rotacao,7,7,7,7
270400,Amalgamador,7,7,7,7
270400,Desfibrilador,1,1,1,1
270400,Equipamento de Fototerapia,1,1,1,1
270400,Incubadora,2,2,2,2
270400,Eletrocardiografo,2,2,2,2
270400,Endoscopio Digestivo,1,1,1,1
270380,Raio X Dentario,1,1,1,1
270380,Ultrassom Convencional,1,1,1,1
270380,Equipo Odontologico,14,14,14,14
270380,Compressor Odontologico,8,8,8,8
270380,Fotopolimerizador,7,7,7,7
270380,Caneta de Alta Rotacao,8,8,8,8
270380,Caneta de Baixa Rotacao,8,8,8,8
270380,Amalgamador,8,8,8,8
270380,Eletrocardiografo,2,2,2,2
270410,Raio X Dentario,3,3,3,3
270410,Ultrassom Convencional,1,1,1,1
270410,Equipo Odontologico,9,9,9,9
270410,Berço Aquecido,1,1,1,1
270410,Desfibrilador,1,1,1,1
270410,Equipamento de Fototerapia,1,1,1,1
270410,Monitor de ECG,1,1,1,1
270410,Reanimador Pulmonar/AMBU,1,1,1,1
270410,Eletrocardiografo,3,3,3,3
270420,Ultrassom Ecografo,1,1,1,1
270420,Equipo Odontologico,5,5,5,5
270420,Berço Aquecido,1,1,1,1
270420,Reanimador Pulmonar/AMBU,1,1,1,1
270420,Eletrocardiografo,1,1,1,1
270440,Raio X Dentario,2,1,2,1
270440,Ultrassom Convencional,1,1,1,1
270440,Equipo Odontologico,7,7,7,7
270440,Compressor Odontologico,2,2,2,2
270440,Fotopolimerizador,2,2,2,2
270440,Caneta de Alta Rotacao,2,2,2,2
270440,Caneta de Baixa Rotacao,2,2,2,2
270440,Amalgamador,2,2,2,2
270440,Aparelho de Profilaxia c/ Jato de Bicarbonato,2,2,2,2
270440,Equipamento de Fototerapia,1,1,1,1
270440,Incubadora,1,1,1,1
270440,Reanimador Pulmonar/AMBU,1,1,1,1
270440,Eletrocardiografo,1,1,1,1
270440,Aparelho de Diatermia por Ultrassom/Ondas Curtas,2,2,2,2
270440,Aparelho de Eletroestimulacao,4,4,4,4
270440,Forno de Bier,1,1,1,1
270430,EMISSOES OTOACUSTICAS EVOCADAS TRANSIENTES,9,9,9,9
270430,EMISSOES OTOACUSTICAS EVOCADAS POR PRODUTO DE DISTORCAO,3,3,3,3
270430,POTENCIAL EVOCADO AUDITIVO DE TRONCO ENCEFALICO AUTOMATICO,1,1,1,1
270430,"POT EVOCADO AUD TRONCO ENCEF DE CURTA,MEDIA E LONGA LATENCIA",1,1,1,1
270430,AUDIOMETRO DE DOIS CANAIS,5,5,4,4
270430,IMITANCIOMETRO,3,3,1,1
270430,IMITANCIOMETRO MULTIFREQUENCIAL,2,2,1,1
270430,CABINE ACUSTICA,7,7,3,3
270430,SISTEMA DE CAMPO LIVRE,4,4,1,1
270430,SISTEMA COMPLETO DE REFORÇO VISUAL(VRA),3,3,1,1
270430,GANHO DE INSERCAO,1,1,1,1
270430,HI-PRO,1,1,1,1
270430,Gama Camara,9,9,6,6
270430,Mamografo com Comando Simples,31,27,19,16
270430,Mamografo com Estereotaxia,3,3,1,1
270430,Raio X ate 100 mA,42,41,25,24
270430,Raio X de 100 a 500 mA,37,35,24,22
270430,Raio X mais de 500mA,22,22,9,9
270430,Raio X Dentario,297,296,10,10
270430,Raio X com Fluoroscopia,6,6,2,2
270430,Raio X para Densitometria Ossea,10,10,5,5
270430,Raio X para Hemodinamica,9,9,5,5
270430,Tomógrafo Computadorizado,22,22,14,14
270430,Ressonancia Magnetica,8,6,6,4
270430,Ultrassom Doppler Colorido,77,75,30,29
270430,Ultrassom Ecografo,50,49,29,28
270430,Ultrassom Convencional,43,42,13,13
270430,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,18,17,16,15
270430,MAMOGRAFO COMPUTADORIZADO,4,4,2,2
270430,Controle Ambiental/Ar-condicionado Central,2344,2312,345,344
270430,Grupo Gerador,56,56,35,35
270430,Usina de Oxigenio,37,15,7,7
270430,Equipo Odontologico,447,433,113,110
270430,Compressor Odontologico,187,181,19,18
270430,Fotopolimerizador,232,223,15,14
270430,Caneta de Alta Rotacao,383,346,28,23
270430,Caneta de Baixa Rotacao,289,269,19,18
270430,Amalgamador,174,167,18,16
270430,Aparelho de Profilaxia c/ Jato de Bicarbonato,104,103,2,1
270430,Bomba/Balao Intra-Aortico,4,4,1,1
270430,Bomba de Infusao,894,870,626,626
270430,Berço Aquecido,76,74,59,59
270430,Bilirrubinometro,4,4,4,4
270430,Desfibrilador,183,176,112,108
270430,Equipamento de Fototerapia,101,101,75,75
270430,Incubadora,100,98,84,84
270430,Marcapasso Temporario,17,17,13,13
270430,Monitor de ECG,321,317,197,193
270430,Monitor de Pressao Invasivo,120,120,95,95
270430,Monitor de Pressao Nao-Invasivo,325,311,218,205
270430,Reanimador Pulmonar/AMBU,518,501,351,350
270430,Respirador/Ventilador,294,282,204,196
270430,Eletrocardiografo,152,142,68,64
270430,Eletroencefalografo,21,19,14,12
270430,Endoscopio das Vias Respiratorias,35,31,21,17
270430,Endoscopio das Vias Urinarias,15,14,6,5
270430,Endoscopio Digestivo,70,66,26,24
270430,Equipamentos para Optometria,76,76,40,40
270430,Laparoscopio/Vídeo,20,19,10,10
270430,Microscopio Cirurgico,41,39,32,30
270430,REFRATOR,11,10,1,1
270430,LENSOMETRO,9,7,1,1
270430,OFTALMOSCOPIO,14,12,1,1
270430,TONOMETRO DE APLANACAO,12,11,1,1
270430,BIOMICROSCOPIO (LAMPADA DE FENDA),15,14,1,1
270430,Aparelho de Diatermia por Ultrassom/Ondas Curtas,190,182,74,73
270430,Aparelho de Eletroestimulacao,199,193,55,55
270430,Bomba de Infusao de Hemoderivados,29,14,12,12
270430,Equipamentos de Aferese,5,5,2,2
270430,Equipamento de Circulacao Extracorporea,6,6,5,5
270430,Equipamento para Hemodialise,178,177,177,176
270430,Forno de Bier,45,42,33,32
270490,Raio X Dentario,1,1,1,1
270490,Equipo Odontologico,2,2,2,2
270490,Eletrocardiografo,1,1,1,1
270450,Raio X Dentario,1,1,1,1
270450,Ultrassom Convencional,1,1,1,1
270450,Equipo Odontologico,10,10,10,10
270450,Compressor Odontologico,5,5,5,5
270450,Caneta de Alta Rotacao,4,4,4,4
270450,Amalgamador,4,4,4,4
270450,Eletrocardiografo,2,2,2,2
270460,Equipo Odontologico,3,3,3,3
270460,Eletrocardiografo,1,1,1,1
270470,Raio X de 100 a 500 mA,1,1,1,1
270470,Raio X Dentario,1,1,1,1
270470,Ultrassom Convencional,1,1,1,1
270470,Controle Ambiental/Ar-condicionado Central,6,5,2,2
270470,Grupo Gerador,1,1,1,1
270470,Usina de Oxigenio,1,1,1,1
270470,Equipo Odontologico,18,18,18,18
270470,Compressor Odontologico,15,15,15,15
270470,Fotopolimerizador,11,11,11,11
270470,Caneta de Alta Rotacao,16,16,16,16
270470,Caneta de Baixa Rotacao,16,16,16,16
270470,Amalgamador,15,15,15,15
270470,Aparelho de Profilaxia c/ Jato de Bicarbonato,10,10,10,10
270470,Bomba de Infusao,1,1,1,1
270470,Desfibrilador,1,1,1,1
270470,Incubadora,1,1,1,1
270470,Monitor de ECG,2,2,2,2
270470,Reanimador Pulmonar/AMBU,1,1,1,1
270470,Respirador/Ventilador,1,1,1,1
270470,Eletrocardiografo,2,2,2,2
270470,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
270470,Aparelho de Eletroestimulacao,2,2,2,2
270480,Raio X ate 100 mA,1,1,1,1
270480,Ultrassom Doppler Colorido,1,1,1,1
270480,Equipo Odontologico,6,6,6,6
270480,Eletrocardiografo,1,1,1,1
270480,Aparelho de Diatermia por Ultrassom/Ondas Curtas,4,4,4,4
270480,Forno de Bier,1,1,1,1
270500,Ultrassom Ecografo,1,1,1,1
270500,Equipo Odontologico,4,4,4,4
270500,Berço Aquecido,1,1,1,1
270500,Incubadora,1,1,1,1
270500,Eletrocardiografo,1,1,1,1
270520,Raio X Dentario,1,1,1,1
270520,Ultrassom Convencional,1,1,1,1
270520,Equipo Odontologico,8,8,8,8
270520,Compressor Odontologico,8,8,8,8
270520,Fotopolimerizador,6,6,6,6
270520,Caneta de Alta Rotacao,8,8,8,8
270520,Caneta de Baixa Rotacao,8,8,8,8
270520,Amalgamador,6,6,6,6
270520,Eletrocardiografo,1,1,1,1
270540,Raio X Dentario,2,2,2,2
270540,Ultrassom Convencional,2,2,2,2
270540,Equipo Odontologico,4,4,4,4
270540,Eletrocardiografo,2,2,2,2
270510,Ultrassom Convencional,1,1,1,1
270510,Equipo Odontologico,9,9,9,9
270510,Compressor Odontologico,6,6,6,6
270510,Fotopolimerizador,6,6,6,6
270510,Caneta de Alta Rotacao,6,6,6,6
270510,Caneta de Baixa Rotacao,6,6,6,6
270510,Amalgamador,6,6,6,6
270510,Desfibrilador,1,1,1,1
270510,Incubadora,1,1,1,1
270510,Eletrocardiografo,2,2,2,2
270530,Equipo Odontologico,2,2,2,2
270530,Eletrocardiografo,1,1,1,1
270560,Ultrassom Convencional,2,2,2,2
270560,Controle Ambiental/Ar-condicionado Central,1,1,1,1
270560,Equipo Odontologico,4,4,4,4
270560,Eletrocardiografo,1,1,1,1
270570,Raio X Dentario,1,1,1,1
270570,Ultrassom Convencional,1,1,1,1
270570,Grupo Gerador,1,1,1,1
270570,Equipo Odontologico,13,13,13,13
270570,Equipamento de Fototerapia,2,1,2,1
270570,Incubadora,1,0,1,0
270570,Eletrocardiografo,2,2,2,2
270570,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
270570,Aparelho de Eletroestimulacao,1,1,1,1
270570,Forno de Bier,1,1,1,1
270550,Mamografo com Comando Simples,1,1,1,1
270550,Raio X ate 100 mA,2,2,2,2
270550,Ultrassom Ecografo,2,2,2,2
270550,PROCESSADORA DE FILME EXCLUSIVA PARA MAMOGRAFIA,1,1,1,1
270550,Grupo Gerador,1,1,1,1
270550,Usina de Oxigenio,1,1,1,1
270550,Equipo Odontologico,11,11,11,11
270550,Compressor Odontologico,3,3,3,3
270550,Fotopolimerizador,3,3,3,3
270550,Caneta de Alta Rotacao,3,3,3,3
270550,Caneta de Baixa Rotacao,3,3,3,3
270550,Amalgamador,3,3,3,3
270550,Aparelho de Profilaxia c/ Jato de Bicarbonato,3,3,3,3
270550,Berço Aquecido,1,1,1,1
270550,Desfibrilador,2,2,2,2
270550,Equipamento de Fototerapia,1,1,1,1
270550,Incubadora,2,2,2,2
270550,Monitor de ECG,2,2,2,2
270550,Monitor de Pressao Nao-Invasivo,3,3,3,3
270550,Reanimador Pulmonar/AMBU,6,6,6,6
270550,Eletrocardiografo,2,2,2,2
270550,Endoscopio Digestivo,1,0,1,0
270600,Ultrassom Convencional,1,1,1,1
270600,Equipo Odontologico,3,3,3,3
270600,Eletrocardiografo,1,1,1,1
270610,Equipo Odontologico,3,3,3,3
270620,Ultrassom Convencional,1,1,1,1
270620,Equipo Odontologico,2,2,2,2
270620,Eletrocardiografo,1,1,1,1
270620,Aparelho de Diatermia por Ultrassom/Ondas Curtas,1,1,1,1
270620,Forno de Bier,1,1,1,1
270640,Raio X de 100 a 500 mA,1,1,1,1
270640,Ultrassom Doppler Colorido,2,2,2,2
270640,Ultrassom Ecografo,1,1,1,1
270640,Ultrassom Convencional,1,1,1,1
270640,Grupo Gerador,1,1,1,1
270640,Equipo Odontologico,9,9,9,9
270640,Berço Aquecido,3,2,3,2
270640,Equipamento de Fototerapia,2,2,2,2
270640,Incubadora,3,2,3,2
270640,Monitor de Pressao Nao-Invasivo,16,16,16,16
270640,Reanimador Pulmonar/AMBU,7,6,7,6
270640,Respirador/Ventilador,1,1,1,1
270640,Eletrocardiografo,1,1,1,1
270630,Mamografo com Comando Simples,2,2,2,2
270630,Raio X ate 100 mA,1,1,1,1
270630,Raio X de 100 a 500 mA,2,2,2,2
270630,Raio X mais de 500mA,1,1,1,1
270630,Raio X Dentario,9,8,1,1
270630,Raio X com Fluoroscopia,1,1,1,1
270630,Raio X para Densitometria Ossea,1,1,1,1
270630,Tomógrafo Computadorizado,2,2,2,2
270630,Ultrassom Doppler Colorido,12,11,7,6
270630,Ultrassom Ecografo,3,3,1,1
270630,Ultrassom Convencional,4,4,3,3
